,age,gender,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
268,55,0,0,2,0,0,1,2,12,488.0,20417.72,10.0,656.21,0,1,0,0,3,4
269,21,0,0,2,0,1,2,1,13,39.62,46139.37,16.0,673.05,1,0,0,0,1,5
270,12,1,1,2,1,1,1,2,17,110.59,12478.19,21.0,671.23,0,1,1,1,1,4
271,58,0,1,1,1,2,0,0,6,1600.12,15610.96,13.0,725.74,0,1,1,2,3,3
272,23,0,1,0,0,0,2,2,9,54.12,24610.29,10.0,653.38,0,1,1,2,1,5
273,55,0,1,5,1,2,2,0,6,633.62,58077.98,7.0,796.0,1,1,1,2,8,2
274,26,1,1,5,1,0,1,2,9,55.29,12574.16,18.0,633.64,0,1,0,0,3,4
275,16,1,0,1,1,2,1,0,26,936.34,30998.94,29.0,778.24,1,1,1,3,0,3
276,17,1,1,5,0,2,2,1,6,352.25,31444.17,10.0,668.44,1,1,1,1,7,4
277,11,1,0,4,0,2,2,0,18,128.93,66961.7,19.0,765.97,0,1,0,0,5,2
278,44,1,0,1,1,0,2,0,20,38.56,16717.72,28.0,550.1900865886548,1,0,1,2,3,3
279,16,0,1,1,0,0,1,0,7,220.07,45054.8,12.0,623.93,1,1,0,0,7,4
280,30,0,0,2,1,1,1,2,21,31.66,5643.14,11.0,711.22,0,1,0,0,7,5
281,17,0,1,5,1,0,1,1,9,1053.12,15799.78,28.0,945.4319714217356,1,1,1,1,2,3
282,35,1,0,1,1,1,0,1,11,263.58,34046.4,9.0,649.88,1,0,0,0,1,4
283,62,1,0,0,1,2,1,1,12,282.88,40612.89,28.0,686.8821987429081,0,1,1,1,0,5
284,25,1,1,0,0,0,1,2,14,142.87,43660.25,29.0,580.25,0,1,1,1,1,5
285,22,0,1,5,1,2,2,1,12,-604.0247950327146,47001.28,8.0,686.8821987429081,1,0,0,0,1,3
286,58,0,1,0,0,0,2,1,15,120.5,4165.97,17.0,694.31,1,0,0,0,2,5
287,62,0,1,0,0,0,1,1,20,103.42,36445.77,15.976715237406287,663.11,1,0,0,0,2,5
288,41,1,1,1,0,2,2,2,7,248.72,33879.22,26.0,713.39,0,1,1,2,1,4
289,48,1,1,4,1,1,1,0,-999,58.73,39995.8,28.0,708.74,0,1,0,0,1,3
290,41,1,0,3,0,1,2,1,10,129.09,25893.09,19.0,732.65,1,0,1,1,2,4
291,38,1,0,0,0,1,2,2,2,392.09,13706.85,7.0,1176.2004216422267,1,0,0,0,1,5
292,21,1,1,3,0,0,2,1,9,164.87,49628.7,15.0,188.1924468650877,1,0,0,0,7,3
293,62,1,1,0,1,1,2,0,3,280.47,25452.4,18.0,686.8821987429081,0,1,0,0,2,5
294,40,0,0,0,1,0,2,1,12,126.63,44732.67,20.0,686.8821987429081,1,0,0,0,2,4
295,48,1,0,1,0,1,1,0,15,850.5036091850633,17373.46,13.0,657.12,0,1,1,2,1,4
296,38,1,2,2,0,2,1,1,11,376.93,31089.9,25.0,1071.824762921459,1,0,1,1,0,5
297,12,0,0,2,1,2,0,0,13,619.2,44015.54,9.0,826.4263584408252,1,1,0,0,2,5
298,34,0,1,5,0,1,1,1,5,165.92,46167.97,23.0,661.83,0,1,0,0,0,4
299,59,1,1,1,0,1,1,0,15,202.73,23566.49,3.0,686.8821987429081,0,1,0,0,6,2
300,43,1,0,0,1,0,2,1,13,641.9,11203.68,15.976715237406287,614.1,0,1,0,0,3,4
301,15,1,1,5,1,1,2,1,14,766.04,44858.07,18.0,689.99,1,1,0,0,1,4
302,23,1,1,5,0,1,1,2,23,1000.9871218607686,45893.91,14.0,633.41,1,0,1,3,0,4
303,55,1,1,4,1,2,2,1,7,792.59,44496.31,19.0,741.71,1,0,0,0,7,3
304,59,0,1,4,1,1,1,2,12,629.37,23602.1,11.0,742.41,1,1,0,0,3,3
305,50,1,1,2,1,1,2,0,22,56.28,6124.94,15.0,561.78,0,1,0,0,3,5
306,48,0,0,0,1,0,2,1,20,200.46,40236.57,21.0,647.61,1,0,0,0,0,5
307,23,0,0,2,1,2,2,1,16,1262.444588953495,12163.94,11.0,677.29,1,0,0,0,1,5
308,55,1,1,2,0,2,2,1,14,299.27,7015.77,20.0,686.8821987429081,0,1,1,1,2,4
309,33,1,0,3,0,1,2,1,20,260.92,70639.99,-5.339638902288634,760.54,0,1,0,0,8,1
310,49,1,1,2,1,2,2,2,15,30.58,38036.67,29.0,636.43,1,0,1,1,7,5
311,55,1,1,5,0,2,1,1,16,34.61,45824.46,12.0,686.8821987429081,1,0,1,1,0,4
312,56,0,2,2,1,2,2,0,11,177.42,6280.96,20.0,578.69,1,0,1,2,0,5
313,32,0,0,2,1,1,1,2,15,33.77,32673.05,21.0,529.02,0,1,0,0,0,5
314,52,1,2,1,0,2,1,2,15,33.5,50085.74,4.0,1242.2009985123775,0,1,0,0,6,2
315,16,1,1,2,1,0,2,2,8,62.53,23123.43,22.0,524.34,1,0,0,0,7,5
316,48,0,2,0,1,0,2,1,15,583.96,38477.8,13.0,608.37,1,0,0,0,0,5
317,61,1,0,3,0,1,2,1,9,315.37,28202.86,19.0,778.62,1,0,0,0,3,3
318,33,0,1,0,1,2,2,2,14,146.24,2203.18,15.0,301.5444843542952,0,1,1,2,0,5
319,22,1,0,2,1,1,1,2,20,103.51,21574.0,5.0,414.2461508169796,0,1,1,2,2,4
320,15,1,0,0,0,2,2,2,19,-739.6765748636568,1808.39,22.0,686.8821987429081,1,0,0,0,0,4
321,10,0,2,5,0,2,2,0,12,142.34,38249.21,23.0,1078.7609582886407,1,0,1,3,0,4
322,50,1,2,3,1,1,0,0,4,-431.082163122269,9508.56,20.0,165.4194560969639,1,0,1,3,0,3
323,12,1,0,2,1,0,1,1,14,86.25,31792.97,9.0,1098.6008511296418,0,1,1,3,7,4
324,10,1,1,4,1,1,2,1,-999,78.93,49093.95,28.0,791.99,1,0,0,0,7,3
325,12,1,1,2,0,0,1,0,8,122.17,12440.72,5.0,677.35,0,1,1,2,3,5
326,45,0,1,2,1,2,2,2,6,1482.53,13626.01,23.0,555.38,1,1,0,0,0,5
327,14,0,1,2,1,2,1,2,1,385.72,18512.96,15.976715237406287,557.61,1,1,1,1,0,5
328,40,0,1,0,1,2,2,2,14,91.7,23406.99,15.976715237406287,668.48,0,1,1,1,7,3
329,25,1,0,3,1,0,2,2,24,31.84,11412.83,53.571373398989465,703.86,1,0,1,2,3,3
330,20,0,0,1,1,0,2,0,12,30.36,46548.07,15.0,723.0,0,1,1,3,1,3
331,37,0,0,0,1,2,2,1,13,32.62,47228.58,12.0,686.8821987429081,0,1,1,1,0,5
332,13,1,0,5,0,1,1,2,4,150.97,85750.12,6.0,785.69,1,0,0,0,5,2
333,33,0,1,5,1,1,1,0,-999,94.2,56741.77,11.0,710.79,0,1,0,0,6,2
334,47,0,1,4,0,2,2,1,2,163.43,5843.93,5.0,754.32,0,1,1,2,7,3
335,34,1,1,2,0,0,2,1,16,296.05,9945.0,15.976715237406287,638.91,0,1,0,0,7,4
336,60,1,0,3,0,1,2,2,8,95.89,27327.38,15.0,754.13,0,1,1,3,2,5
337,10,0,0,2,1,2,2,2,13,134.41,34007.44,12.0,420.25223452940537,0,1,1,1,2,5
338,44,1,1,4,0,2,2,0,21,34.97,14545.9,8.0,360.5824642594399,1,0,1,3,3,3
339,17,1,2,5,0,0,1,2,3,349.92,25966.98,9.0,659.95,1,0,0,0,1,4
340,38,0,2,0,1,2,1,0,6,176.66,29048.04,21.0,-288.24733309683063,1,0,1,3,2,5
341,33,1,2,3,1,0,1,1,20,42.03,33959.9,8.0,831.1,0,1,1,3,4,1
342,16,0,0,5,1,2,2,1,13,47.22,15403.3,19.0,672.15,0,1,0,0,3,4
343,50,1,2,5,0,2,1,0,10,446.49,21585.94,15.976715237406287,686.8821987429081,1,1,0,0,1,3
344,52,0,0,0,1,0,2,2,9,502.02,28024.35,8.0,1161.0576608386689,0,1,1,1,2,5
345,36,1,0,1,0,1,1,1,5,261.9,41808.02,16.0,686.8821987429081,1,0,1,1,1,3
346,38,0,0,2,1,2,2,2,-999,105.74,25686.23,16.0,622.96,1,0,1,3,1,5
347,54,0,0,4,1,2,1,2,23,59.08,36440.91,15.0,1638.2755796701956,1,0,0,0,1,3
348,18,0,1,2,1,2,2,1,17,200.63,21330.47,22.0,661.3,0,1,0,0,0,4
349,27,1,0,3,0,0,1,2,10,206.96,44254.12,12.0,686.8821987429081,1,1,0,0,4,1
350,38,0,2,0,1,1,1,1,17,162.46,3929.57,5.0,686.8821987429081,1,0,1,1,0,4
351,59,1,1,4,0,1,1,0,14,1431.6465460561053,56989.08,7.0,727.58,1,0,1,3,8,2
352,51,0,0,3,1,2,1,2,8,32.25,8879.1,24.0,796.24,1,0,1,2,7,3
353,14,0,0,1,1,0,1,2,-999,104.42,6656.53,5.0,743.13,1,0,0,0,7,3
354,62,0,0,4,0,0,2,2,21,144.85,12962.42,26.0,761.04,0,1,1,2,7,3
355,47,0,0,4,1,2,1,2,18,33.57,5110.81,29.0,686.8821987429081,1,0,1,1,1,3
356,18,1,1,1,0,2,1,0,21,260.08,15097.46,11.0,773.63,1,0,0,0,2,3
357,64,0,2,1,1,1,2,2,13,80.09,32437.84,9.0,686.8821987429081,0,1,1,2,1,4
358,56,0,0,4,0,2,1,0,13,-849.3020119126413,2042.49,21.0,686.8821987429081,1,0,1,1,0,3
359,52,1,0,5,0,0,1,0,16,401.93,60639.1,11.0,797.27,0,1,1,1,5,2
360,49,1,0,2,0,1,2,1,9,76.11,28870.14,28.0,683.65,1,0,1,2,2,5
361,15,1,0,2,1,2,1,2,15,81.06,6382.96,24.0,608.84,1,0,0,0,7,5
362,41,0,1,3,0,1,2,1,10,1110.1895313975767,49615.92,24.0,786.64,1,0,1,1,1,3
363,25,0,1,2,0,2,2,1,8,305.27,28019.96,7.0,608.54,1,0,0,0,2,5
364,36,0,0,1,1,2,2,0,24,563.3,38221.0,10.0,1296.6694808427894,0,1,1,1,1,3
365,16,0,2,2,0,0,0,0,7,237.14,5061.41,10.0,989.973193087582,1,1,0,0,3,4
366,30,1,1,5,1,1,2,2,2,58.85,46895.72,16.0,792.09,0,1,1,3,7,3
367,48,1,1,1,1,0,1,0,14,31.26,48481.64,17.0,717.55,0,1,0,0,0,4
368,29,1,1,0,1,1,1,0,6,274.91,43598.7,5.0,686.8821987429081,0,1,1,3,1,5
369,30,0,1,1,0,1,1,0,16,1299.6795985543035,22290.86,28.0,638.96,0,1,1,1,2,4
370,49,1,0,2,1,0,2,0,13,150.91,17129.53,15.0,639.82,0,1,1,3,2,4
371,13,0,1,1,1,2,1,2,9,271.76,26424.38,14.0,756.13,1,1,0,0,2,3
372,56,1,2,3,1,2,0,0,3,733.67,14436.07,6.0,297.4039450203437,1,1,1,1,5,2
373,36,1,1,3,1,1,1,2,-999,1221.8222863826247,86842.83,13.0,710.92,1,1,0,0,6,2
374,34,1,1,4,0,0,0,2,2,949.86,33079.95,25.0,419.116138250794,1,1,0,0,2,3
375,23,0,0,2,0,2,2,0,4,215.75,33862.45,15.976715237406287,206.02762902057088,0,1,1,2,7,5
376,36,0,1,2,0,0,1,1,15,479.45,25392.94,11.0,587.23,1,0,0,0,0,5
377,20,1,0,3,1,1,1,1,2,352.61,1816.1,5.0,733.6,0,1,0,0,3,3
378,35,0,0,0,0,1,2,1,-999,86.27,37451.91,23.0,676.89,0,1,1,1,1,5
379,29,1,0,0,0,2,1,2,19,43.5,14431.86,27.0,686.86,1,0,0,0,1,4
380,38,0,0,2,1,1,2,1,11,552.61,20308.23,28.0,615.9,1,0,1,3,2,4
381,46,1,1,1,0,2,2,1,20,393.41,15462.29,8.0,747.11,0,1,1,1,0,3
382,60,0,0,5,0,1,2,0,5,95.02,11757.89,6.0,750.89,1,0,0,0,7,3
383,61,0,0,4,1,1,1,2,25,50.63,97688.49,17.0,292.5686806719382,1,0,1,1,6,1
384,56,0,1,1,1,1,1,2,12,34.08,34687.38,15.0,717.96,0,1,0,0,6,2
385,41,1,0,0,0,2,2,1,16,34.82,33188.16,27.0,367.6930211379532,0,1,1,2,1,4
386,59,1,1,4,0,0,0,0,16,1336.2697002262353,36326.75,15.976715237406287,788.99,0,1,0,0,3,3
387,29,0,1,4,0,0,2,0,6,201.06,8436.67,6.0,1071.2433224905444,1,0,1,1,4,1
388,28,1,0,5,1,1,0,0,16,348.67,38427.15,29.0,700.81,1,0,1,3,3,3
389,56,0,1,0,0,0,1,2,14,42.78,43391.4,28.0,436.08833380250815,1,0,1,2,1,5
390,43,0,1,1,0,0,1,1,21,33.37,36894.82,18.0,701.81,0,1,0,0,1,3
391,28,0,1,5,0,1,0,2,20,222.09,19368.12,45.31906130431343,629.83,1,0,1,2,1,4
392,16,0,1,5,0,1,1,0,9,88.82,5497.89,12.0,686.8821987429081,1,0,1,2,2,3
393,60,0,1,2,1,0,1,1,16,101.56,5132.55,16.0,621.96,0,1,1,3,2,4
394,35,0,0,2,0,2,2,0,9,37.59,28432.23,29.0,631.14,0,1,1,3,2,4
395,24,1,2,4,0,0,1,0,2,138.61,68051.66,15.976715237406287,846.33,0,1,1,3,8,1
396,17,0,2,0,0,1,1,2,9,47.81,12144.94,15.976715237406287,690.32,0,1,1,3,0,4
397,21,1,0,1,1,0,0,1,17,33.88,43649.07,11.0,777.37,0,1,1,2,3,3
398,16,0,1,0,1,1,1,2,7,117.73,31562.08,7.0,686.8821987429081,0,1,1,2,0,4
399,64,1,2,3,1,1,1,1,3,327.42,1063.13,8.0,755.68,1,0,1,1,0,3
400,39,1,1,0,0,2,2,1,8,417.99,37839.02,16.0,654.7996673080734,0,1,0,0,0,5
401,54,0,0,0,0,0,2,0,4,80.78,19793.69,18.0,676.01,0,1,0,0,7,4
402,63,0,0,5,0,1,1,1,9,96.65,24717.58,35.52947394167495,746.23,1,0,1,2,5,2
403,17,1,0,0,0,1,1,1,13,46.04,19090.42,12.0,581.33,1,0,1,2,2,5
404,36,0,1,0,1,1,2,2,16,119.69,48054.16,20.0,606.57,0,1,1,2,0,4
405,55,1,1,5,0,0,1,1,15,156.18,14801.69,12.0,645.38,0,1,1,2,1,4
406,24,0,2,1,1,2,1,2,19,58.11,7232.66,8.0,673.32,0,1,0,0,2,4
407,55,1,1,1,0,0,1,0,19,33.19,44650.25,17.0,686.8821987429081,1,0,0,0,2,3
408,63,1,1,3,0,1,1,0,13,601.21,44824.66,5.0,771.61,1,1,0,0,6,1
409,28,1,0,0,1,0,0,0,5,-84.5112875803577,14084.16,13.0,687.16,1,1,0,0,2,5
410,35,1,1,2,1,0,2,2,10,495.46,26812.57,17.0,538.4,1,1,1,1,3,5
411,59,1,1,2,0,2,0,0,15,510.73,20038.13,7.0,622.29,1,1,0,0,1,5
412,23,0,1,5,0,1,2,2,17,378.32,6289.63,29.0,717.0,0,1,0,0,7,4
413,32,1,1,5,1,1,1,0,12,191.47,12992.9,7.0,686.8821987429081,1,0,1,2,1,4
414,36,1,0,2,1,0,0,0,4,247.62,17192.01,12.0,614.6,1,0,1,2,2,4
415,19,1,1,4,1,2,0,1,-999,137.76,37000.31,19.0,751.89,0,1,1,2,1,3
416,47,1,0,3,1,2,1,1,15,826.23,7263.2,15.0,741.78,1,1,1,1,2,3
417,42,1,0,2,0,2,2,2,14,1086.01,37893.72,17.0,602.01,1,1,0,0,7,5
418,30,1,0,4,1,0,2,1,17,512.86,84959.24,19.0,759.74,0,1,0,0,6,2
419,29,1,0,2,1,1,0,1,12,523.17,48510.75,12.0,1203.693300125935,1,0,0,0,2,5
420,25,1,0,0,1,2,2,1,-999,32.94,2257.48,11.0,937.5606171144684,0,1,0,0,7,5
421,54,0,2,2,0,1,1,2,23,388.92,46687.09,20.0,951.689316278626,0,1,1,3,2,4
422,38,0,2,0,0,0,2,0,18,64.35,32459.02,18.0,626.88,1,0,0,0,3,4
423,19,0,1,4,1,1,0,1,8,437.82,2361.57,6.0,720.59,0,1,0,0,2,3
424,28,0,1,5,1,0,0,1,15,425.87,20552.83,6.0,734.31,1,1,0,0,2,3
425,57,0,0,3,0,2,1,2,12,400.2,32446.0,10.0,839.0,1,0,0,0,8,1
426,56,0,2,3,0,1,2,1,20,34.14,26613.52,25.0,708.39,0,1,1,3,7,3
427,33,1,2,2,1,2,1,2,10,30.91,32503.71,11.0,552.16,0,1,0,0,3,5
428,36,1,0,0,0,2,1,2,15,186.4,26284.13,17.0,656.21,1,0,0,0,3,5
429,53,1,1,4,1,0,1,1,-999,83.02,32966.01,22.0,686.8821987429081,1,0,1,3,7,3
430,13,1,1,0,1,0,2,1,5,1721.26,28781.74,13.0,512.17,1,1,1,1,1,5
431,27,1,2,5,0,0,0,1,10,747.05,29414.81,16.0,683.08,0,1,1,1,2,4
432,11,0,1,0,1,1,0,0,11,1228.1437288856682,2173.69,17.0,969.1398301449376,0,1,0,0,1,5
433,26,0,0,2,1,2,1,1,12,652.19,26519.82,16.0,1466.436480074614,1,1,0,0,0,5
434,16,1,0,0,1,2,2,1,11,130.05,17513.69,29.0,535.24,0,1,1,3,7,5
435,51,1,0,4,1,0,1,1,7,185.79,53225.55,5.0,686.8821987429081,0,1,0,0,4,1
436,23,1,1,5,0,0,1,0,13,32.83,49711.44,26.0,485.020957757146,0,1,0,0,7,3
437,25,0,0,3,1,0,1,0,12,529.07,6325.37,23.0,744.6,1,0,1,3,2,3
438,16,1,2,0,0,1,2,0,7,47.18,2242.41,14.0,667.44,0,1,0,0,1,5
439,60,0,2,0,1,2,0,2,4,507.58,34469.26,13.0,651.69,1,1,0,0,0,4
440,61,1,1,0,0,2,1,0,12,322.92,18353.67,19.0,534.9,1,0,0,0,1,5
441,44,1,0,1,1,1,0,2,13,96.76,31096.42,16.0,794.75,0,1,0,0,4,1
442,20,0,0,1,0,0,2,1,13,171.79,16554.99,12.0,777.01,0,1,0,0,3,3
443,27,1,1,5,1,2,0,0,11,249.36,28951.39,18.0,768.86,1,0,0,0,7,3
444,22,0,0,1,1,1,2,0,3,2732.7,79718.85,5.0,824.45,1,1,1,2,8,1
445,19,0,0,5,1,1,1,1,14,213.38,14581.71,18.0,713.31,1,1,0,0,1,3
446,49,1,2,4,0,1,0,2,-999,68.77,2187.4,15.976715237406287,702.95,1,0,1,1,2,3
447,40,1,2,2,1,1,2,0,13,77.19,24873.42,20.0,696.24,1,0,0,0,3,5
448,20,1,2,2,0,1,2,1,3,-503.7872902334716,30354.78,13.0,1030.5419407677718,1,1,1,2,1,5
449,52,1,1,3,1,1,2,2,21,30.48,1911.99,22.0,745.75,1,0,1,3,7,3
450,39,0,1,0,0,0,2,1,21,186.03,2353.19,22.0,675.41,1,0,0,0,0,4
451,20,0,2,3,0,1,0,1,20,257.51,26394.03,11.0,792.01,0,1,0,0,6,2
452,25,1,0,2,0,2,2,1,21,40.73,3069.27,15.0,658.13,0,1,1,1,7,4
453,16,1,0,4,0,0,2,2,7,280.15,61874.77,4.0,774.36,0,1,1,2,5,1
454,17,0,1,2,1,0,2,2,20,69.38,1062.77,24.0,699.24,1,0,1,1,7,5
455,64,0,0,2,1,2,1,1,-999,393.4,46194.84,46.4360650283517,330.5707098730649,1,0,1,2,7,5
456,37,0,1,0,1,2,2,2,13,66.03,46020.2,29.0,529.86,0,1,0,0,3,5
457,49,0,1,0,0,2,2,1,24,31.93,24009.29,6.0,618.05,1,0,1,1,2,5
458,36,1,0,0,1,1,1,0,23,125.03,10994.22,20.0,1147.9876333203838,1,0,0,0,0,5
459,59,0,2,1,0,0,1,2,21,228.5,9071.32,8.0,703.79,1,0,0,0,3,3
460,21,1,0,4,0,2,1,0,21,36.51,23137.87,11.0,686.8821987429081,0,1,1,2,3,3
461,17,1,0,5,1,2,0,2,4,406.37,14837.87,19.0,742.51,0,1,0,0,3,3
462,15,1,1,5,0,1,1,1,7,36.13,21281.1,15.976715237406287,719.2,0,1,1,3,0,3
463,48,1,2,1,0,1,2,1,14,160.61,90796.23,3.0,823.46,0,1,1,3,6,1
464,47,1,1,5,1,0,1,0,14,247.55,40684.25,20.0,701.81,1,1,0,0,7,3
465,17,1,1,4,0,1,2,2,12,164.74,41722.86,22.0,728.0,1,0,1,2,0,3
466,21,1,1,1,1,2,2,1,21,49.24,49946.91,18.0,694.15,1,0,1,3,2,4
467,51,1,0,3,0,2,1,2,18,55.0,8502.47,22.0,786.6,0,1,0,0,2,3
468,59,0,1,1,0,2,2,1,15,88.48,33724.01,22.0,941.458606518034,1,0,0,0,7,3
469,54,1,0,1,0,2,2,2,6,94.98,29217.32,13.0,702.21,0,1,1,1,1,3
470,24,1,2,3,1,2,2,2,1,215.35,65188.06,8.0,778.26,0,1,0,0,6,2
471,27,1,0,3,0,0,2,1,10,308.34,96015.22,4.0,815.96,1,0,0,0,6,1
472,40,1,2,4,1,0,1,2,-999,328.08,30949.96,20.0,767.25,1,0,1,1,0,3
473,17,1,1,0,1,1,0,2,8,1512.6,15911.62,16.0,586.72,1,0,0,0,2,5
474,27,1,2,4,0,0,1,1,17,234.72,97438.18,12.0,686.8821987429081,0,1,0,0,4,2
475,61,1,2,0,1,0,2,1,12,167.05,29100.92,29.0,517.38,0,1,1,1,0,5
476,35,0,1,0,0,2,2,1,21,74.86,7282.58,14.0,617.47,0,1,0,0,3,4
477,27,0,1,0,1,0,1,1,-999,84.9,12254.48,12.0,660.35,1,0,0,0,2,4
478,64,0,0,0,1,2,1,2,15,31.1,44214.34,27.0,672.58,1,0,1,2,3,5
479,26,1,1,1,1,2,2,0,-999,783.85,28972.22,7.0,685.92,1,1,0,0,2,4
480,40,1,1,5,0,0,0,1,23,413.94,42743.27,20.0,655.95,1,0,0,0,3,4
481,57,0,0,1,1,0,1,1,20,640.52,6027.42,13.0,1066.0596236742886,0,1,0,0,3,3
482,28,1,0,1,0,0,0,0,12,202.8,20086.44,7.0,798.92,1,1,1,2,0,3
483,60,1,1,0,0,2,2,2,12,337.48,27396.98,26.0,614.08,0,1,1,2,0,4
484,51,0,1,2,0,2,1,1,10,299.48,38854.23,28.0,668.5,0,1,1,2,7,4
485,18,1,1,0,1,2,2,2,8,31.26,15951.24,21.0,677.42,1,0,0,0,1,4
486,39,1,2,4,1,1,2,1,18,110.72,4032.05,10.0,720.15,0,1,0,0,2,3
487,31,1,1,1,0,1,2,2,-999,242.79,1266.63,4.0,788.29,1,0,1,1,5,1
488,23,1,0,2,0,0,1,2,17,371.65,44996.93,27.0,507.98,0,1,0,0,1,5
489,60,0,0,5,0,1,0,1,5,113.93,14527.98,15.976715237406287,754.61,1,0,0,0,2,3
490,49,1,0,1,0,1,2,0,15,153.01,59242.98,18.0,790.36,1,0,0,0,8,1
491,64,0,2,0,0,2,1,0,22,223.8,35421.5,9.0,606.53,1,1,0,0,7,5
492,15,0,0,2,1,0,0,0,-999,216.38,14244.25,24.0,621.01,0,1,0,0,2,4
493,51,0,1,5,1,1,2,2,15,92.58,47671.91,7.0,795.49,1,0,1,1,6,2
494,38,1,1,1,0,1,1,2,11,62.54,50065.89,13.0,796.93,1,0,1,3,8,1
495,25,0,0,3,1,2,1,0,7,170.95,41491.97,11.0,717.98,1,0,0,0,1,3
496,17,0,2,5,1,1,1,0,3,64.75,7475.03,1.0,753.16,0,1,0,0,8,2
497,43,1,2,4,0,1,1,1,23,359.7,19316.29,8.0,735.83,1,0,1,3,1,3
498,47,1,1,1,1,1,2,1,3,152.42,43006.26,10.0,753.07,0,1,1,2,1,3
499,60,1,1,1,1,1,1,1,6,427.58,30118.88,4.0,760.59,0,1,1,3,6,2
500,61,1,1,0,0,2,1,1,-999,154.23,35098.61,15.0,594.68,0,1,1,2,0,5
501,41,1,0,5,0,1,1,1,9,90.52,4542.69,11.0,309.49341247048505,1,0,0,0,7,3
502,39,1,2,0,1,2,2,1,17,72.68,13514.25,27.0,709.97,1,0,1,2,0,4
503,55,0,1,4,1,1,2,0,20,168.75,80304.79,17.0,797.72,0,1,0,0,5,1
504,57,0,0,5,0,1,2,0,17,68.53,31609.24,15.976715237406287,785.98,0,1,1,1,8,2
505,38,1,0,3,1,1,1,1,17,31.64,38649.06,9.0,759.73,1,0,0,0,7,3
506,13,1,0,0,1,0,1,2,20,1009.6577851693836,8403.62,28.0,1048.8539466311267,0,1,0,0,7,5
507,10,0,2,0,1,2,2,0,10,111.62,37182.03,13.0,663.5,0,1,0,0,3,5
508,15,1,1,0,1,0,1,2,14,147.74,27224.5,15.0,710.45,0,1,0,0,7,4
509,53,0,0,1,1,2,0,1,14,438.85,63431.93,17.0,709.01,1,0,0,0,5,2
510,54,1,0,1,1,2,1,1,13,33.05,2943.43,24.0,678.77,0,1,0,0,7,4
511,46,0,0,1,0,2,1,2,3,183.45,5219.4,15.976715237406287,775.7,0,1,1,2,3,3
512,28,1,2,4,0,2,2,2,17,1215.5691004317248,18178.62,2.0,771.68,0,1,0,0,5,2
513,39,0,1,2,0,2,2,1,1,77.77,30852.93,12.0,633.24,1,0,0,0,1,4
514,13,1,1,2,0,1,2,2,24,256.86,8522.0,17.0,669.02,1,0,1,1,1,5
515,42,0,1,1,0,0,2,2,26,1002.2850615217094,3883.99,23.0,382.3570052178368,0,1,1,3,0,3
516,56,1,1,1,1,1,0,1,5,298.69,26390.82,4.0,686.8821987429081,1,0,0,0,4,1
517,46,1,1,1,1,1,2,2,12,140.47,6027.92,7.0,718.91,1,0,0,0,1,4
518,41,0,1,4,0,0,2,1,8,474.34,64594.43,11.0,734.29,0,1,0,0,6,2
519,56,0,1,4,1,1,1,1,-999,820.19,23075.09,6.0,1058.2229773754334,1,0,1,1,2,3
520,29,0,1,4,0,1,2,1,20,-890.5594822395143,11768.31,15.976715237406287,765.08,0,1,1,2,0,3
521,59,0,0,5,1,2,1,2,19,124.47,17185.18,14.0,663.66,1,0,1,2,2,4
522,50,0,1,0,0,1,2,1,14,-1635.8801327832282,43790.13,15.976715237406287,677.05,0,1,1,2,0,4
523,52,0,0,2,0,0,2,1,15,181.36,16715.28,10.0,567.61,1,0,1,3,3,5
524,43,0,1,2,1,2,1,1,11,80.77,49062.27,21.0,660.05,0,1,1,3,3,5
525,29,1,1,1,0,2,1,1,14,76.64,48367.6,5.0,690.27,1,0,1,2,3,4
526,44,1,0,2,1,1,0,1,23,456.32,40778.12,15.976715237406287,584.2,1,1,1,1,3,5
527,32,0,0,2,1,1,0,0,13,372.1,8269.63,11.0,639.42,1,0,0,0,3,4
528,40,1,0,4,1,0,2,2,20,191.65,1100.15,10.0,712.31,0,1,1,3,3,3
529,17,1,1,0,1,1,2,2,22,-1116.9632349163735,2327.58,16.24538221592418,535.59,0,1,1,1,7,5
530,60,0,0,2,0,2,2,1,13,443.75,4997.04,19.0,1158.5406809950105,1,0,1,3,1,4
531,25,1,0,4,1,0,2,1,7,148.81,27608.13,20.0,749.19,1,0,0,0,2,3
532,21,1,1,1,1,2,1,2,20,268.22,7545.82,4.0,686.8821987429081,0,1,0,0,4,1
533,58,0,0,1,1,2,2,1,11,161.95,21004.91,16.0,686.8821987429081,0,1,0,0,2,4
534,12,1,0,3,1,1,0,0,18,-270.41094835902027,46799.94,26.0,703.18,0,1,0,0,3,3
535,46,1,0,0,1,1,0,1,15,1128.26,30416.93,27.0,583.23,0,1,0,0,7,5
536,53,0,1,2,0,2,1,2,11,35.24,9818.28,11.0,696.37,1,0,0,0,0,5
537,26,0,2,4,1,2,2,2,19,139.85,43079.79,17.0,712.06,0,1,1,1,3,3
538,18,1,2,1,0,1,2,2,2,198.18,22032.55,27.0,691.98,1,0,0,0,2,4
539,60,1,2,5,1,2,2,0,16,54.28,46183.02,15.976715237406287,686.8821987429081,1,0,1,2,0,4
